A,B,C,D,E
53.77100393902187,71.86008478036092,28.05229111307008,101.29660810070129,87.11431660351201
49.707371863150215,71.8091443968437,42.33529118153229,67.95374828906047,79.67363308093886
61.26050250772168,66.89363232466599,44.59828462452793,82.45646029123613,64.641618438811
49.48606276411514,90.26663719762598,35.19836724036928,56.000341880157976,27.316183037090205
32.26967531793119,60.658624528157354,45.57754323332759,29.48921337737641,43.69800055118441
62.619215007139914,68.6589355080138,54.780331605208076,58.660016646459056,38.866792717583934
40.94267699137381,38.236306071089814,34.93877094680912,27.25102587200412,41.11972425419763
43.4623366135118,47.62558970113139,39.34690839554433,65.26274266361503,83.38213964553668
44.04338705956508,41.98771500247439,30.152976449752664,99.37294029078107,52.25241176144421
63.74438093170817,79.11095375274223,18.556131882270492,51.89429955846698,43.15845126972489
28.643257860213044,21.71189771968875,49.34718616624613,27.87912284811624,41.53762935533362
81.37748533659993,53.96534965870916,39.69119446192903,100.00513982025053,45.426920427528714
60.56056809066052,15.09440096009066,40.57095300583345,60.49290473351496,64.58715086954302
52.2323891412916,47.53068156777165,28.158716581917677,69.68523235662624,25.71237303230344
49.451059993837134,52.635765754022,37.77395765156571,85.76559938262155,56.76721497890724
52.85554074857657,80.77306640691066,53.15912547018548,80.46345529978299,62.62384299337165
55.211224283793385,65.94941908832186,40.00985604135352,85.01024839223737,23.763436110686676
56.45215585950057,47.5028771500655,40.35020509666495,88.00857979090847,29.48451534685896
55.55604466003449,75.98945579597739,42.49033933436107,35.07770734821091,54.141267820258456
50.895806812552486,60.26748381794636,25.163414459122528,41.71304519719961,80.9376876528022
48.02661579692674,60.56350288060879,47.49904556922829,93.42339325257683,76.64910623462872
48.487267163464885,41.95992738342012,24.937622621010032,54.365217138166265,44.04754393478835
48.05091719647319,45.149794291452906,28.724613024651685,56.54708310072881,80.36719181802626
61.337700968670646,47.623540500817136,27.409422771914024,44.74314955671364,49.246719391877846
55.935567222808615,60.69691909731284,37.89730040043345,61.90104221305036,49.092276339395006
20.596113653357197,61.168285904710125,35.77056755754571,63.01367872631058,56.692279048844576
56.55900776529761,83.16138995286067,39.98529954030094,51.25078624629685,70.11036843650248
51.94736194718775,65.77582751906752,29.13692608268268,48.93834510248511,44.038032487261944
49.81291243554102,19.38651459491838,52.065943843676536,76.37326184351411,47.83511262101364
46.11481546911114,63.93962981807536,50.00833082471597,53.84661466223142,32.53298301710355
61.24112719986013,38.24975465748701,37.914237845299354,57.87375486043477,61.318477258187734
59.475264621228575,45.51043613082695,34.259599400944744,26.274433064518384,71.80010541933258
42.27122332176391,47.81745792410505,33.04771007985761,108.7640048506205,72.90324592028287
54.07052287124535,50.04992514731548,36.27826005987185,88.83648058949402,30.401551198716994
40.28343265458714,39.372759119395454,23.19705725498588,60.10387893346116,48.10786310295025
36.203818352110694,63.05223005178431,28.484712253457914,52.018381286845596,77.41842263810558
43.73282775410035,38.83796572363561,50.321444703819594,70.2177759446625,59.17904511090985
58.62393472382759,65.3500141087477,43.621749832910425,69.66932820804692,55.61388551835681
59.53125045376087,93.55456615592445,59.61129383171837,44.48066860970705,55.18959746246951
55.130854200972934,40.05961411598904,36.40965819796814,18.989275421552804,64.74625384317407
57.25095786847997,55.732345434911664,35.66184127471759,59.47848184966662,60.14648677247229
55.16178287114958,22.14813956231295,35.10521290547622,38.73250938200974,44.64305338058357
43.585184047770476,55.485970605448,36.17002620138197,73.42759893447084,70.85907128954625
54.31922544673941,69.64075728947226,32.08055184224082,73.56163133321348,33.34806910473809
58.00409525227683,70.809588470359,43.2518585762464,50.53574603316183,78.79823963401601
57.542913298135744,61.16045595426145,40.34924880578094,59.30831464689094,38.872824186868726
61.88913371474643,73.33895137138464,33.88102597794073,105.26083383956167,64.86201895673756
57.083038472010635,98.19081803914187,55.01378695622683,85.50257052541926,52.034266882665825
53.51448207541583,85.68457031156399,62.758995069835684,60.95494458582192,46.4251995974861
60.701502383164275,52.16218605885545,53.9989264668808,115.83918653871959,79.43627660679678
49.7347874075094,38.23344020299892,46.69748815700074,46.0612517605671,68.37230999969826
41.18125348772282,53.907728751392945,49.14123671516529,53.7461055036689,53.93887605582378
48.36933036056236,45.795258515739775,62.27698621391602,67.78971658584146,86.41308483383963
42.55097355193551,66.77021321796948,49.12383178911308,39.37985869247369,72.63548547488608
43.24821725025618,42.28209690855753,32.977769768808585,105.80618329255694,40.50140923118003
48.55481329284482,58.90766351114487,44.70727031980658,73.66304077418562,14.31373068856498
42.075800790000386,72.57021081804466,47.51493119275981,54.20102286200411,56.92348896792435
46.9203847036096,58.48956190774234,28.063392711568962,78.95573902809522,79.90296498680212
31.063853330462145,45.80529265878305,36.580830176281864,72.92111696595782,65.99171196990528
52.13293707372939,77.62221086378537,53.204701888665596,63.906978317483066,83.33134698580218
50.012054753622245,31.81528582869259,18.118087179404966,45.829696663570395,44.230368735029245
41.82911368931809,55.083074161838056,24.994857459512872,41.27576148941786,52.88996504999523
56.59245668432405,59.37509964927998,37.88311535646007,113.73601994886454,53.32705107664269
59.37570137626558,60.23862987599447,44.24415514606845,42.945302297800055,59.34198210959161
33.924401356310256,62.70744084117122,23.708410660613115,103.95931038702751,68.81397008240809
42.37275221433786,69.1565972971424,38.478528980008704,53.10481704768088,84.38265401670236
42.30857650212702,59.468888414319736,53.8452224690628,85.80065135080645,88.16849599005326
40.600968988911355,54.47912576784479,40.82381748489141,79.30866180161559,84.99827383983632
58.294748419317486,53.88615983010457,51.269067323573566,83.30837400592833,67.04346002071418
48.06173861227197,50.82726296942468,32.89463054397996,84.64028544480381,48.839995170146466
47.35485158689389,71.81314986490298,30.280997718529818,37.768687553249784,59.06617177194809
29.961376355932465,50.302072807852284,50.186485963420566,56.47308015051646,66.79418968600595
56.35418030209226,72.70156663512367,44.43118641587428,42.639040815645714,57.43122517022158
37.60741605146528,60.28498623389807,25.772847906706488,73.78602121695194,38.55170224466143
50.599326302663286,52.18117789715806,30.389909006046533,43.533113357515475,46.67731032195606
52.773769379581914,69.27610823616202,58.774974892688974,30.379056458535572,70.62475600270072
63.60658595838651,49.08819112915323,28.905337366368208,65.25045326912851,50.56298878906385
36.91179600880888,69.5727606109232,51.211944960711975,25.81841895025108,55.43511727615117
19.804878441791747,63.190891817876775,34.2617596331956,75.17476389441913,53.58841518789776
51.83849544753695,51.05512966362119,39.961889718794424,44.84740953244517,38.94041167669886
68.00511181510853,67.92952223001839,43.53511145132047,53.188405038395445,51.917126908651795
62.38946352939438,68.19884588532958,14.788225474004818,24.391680536845996,46.75928936371308
52.096594152746256,77.36279408714937,22.44739197487241,103.00204427617092,42.54747050668923
45.08363814367953,74.49220518613944,41.03599622544595,40.74170226043842,35.950438374146415
58.071225966373106,67.36911031089424,31.308309234593438,62.7199753090421,53.189141888344906
40.26453800295531,43.08613573186855,51.958975543295466,34.16522815077508,66.12706182647719
54.76357769356219,96.72880482261085,20.726549429582505,53.286643832384556,75.17044171347334
55.054701591666266,38.94575683392284,46.78306067509585,105.03643562048421,29.905341538418448
60.6020990749888,74.23894761423463,23.485345355148084,75.94953470530696,83.91526828487129
77.59660038911078,66.46925725329447,35.77474007026686,55.52738007378841,60.27301880165207
53.92415967178767,42.38786441278328,27.227466829144433,69.31653040689073,34.71348296766173
44.910363742925014,58.13548591682251,62.829158565654375,58.788818866267775,47.73343899779996
49.74425687808006,58.818706706330396,23.92609404435957,68.15158840344826,21.207056178071447
32.30924095110882,79.58374073715785,38.53528365557172,84.87737438065922,25.808348736367694
43.05286868910942,49.30033649579683,19.277966223758177,63.378040201859214,85.98565039643104
45.90717561886896,56.070824903634694,59.19484146484707,74.39982947850208,42.41258301448938
44.759116020654076,24.958955924681057,44.815388994126465,74.7299099529651,64.66406291755827
51.52354872033722,86.02144189685366,41.643677075184016,63.47708705404513,52.99856006906864
41.775800676177994,43.94297635469893,57.69175527150071,55.281480206598886,55.32057508533579
61.210306673244716,64.90366296358762,41.76906929707135,59.49633286791079,61.62448850504195
50.002070649181974,58.47888255417204,42.63485627369292,83.98370503070154,17.48762856677201
49.90699678861385,58.5299854982499,41.58070345678182,85.64833409950901,78.73375846584997
46.72105283487082,72.14792977306313,46.76361190531743,47.24411337463058,53.22322013293943
51.551906838589794,85.06893690455452,34.090703392944846,64.78021331223982,45.92295148275887
58.25098264667635,63.77240504912987,37.42855231164001,54.9415626179533,63.424116471947514
41.328697842890996,69.82617026445789,49.72401554148935,85.99904859432282,42.0198616559711
43.41883510924743,64.93337305090562,43.32847541869458,60.57593920440198,58.74781546509721
46.96273971223335,75.26297135895939,38.62907303077449,114.01847635142735,52.022815713425494
36.54129076526785,53.05625430770509,23.193731307631452,74.35794779794105,67.79818198399406
41.807421402785025,76.1308583162462,57.97660341443914,93.63992908446444,51.14896660267073
45.23779126455341,76.65749798471076,32.06255068059075,49.70778346393268,36.45963557681074
58.74389180712728,76.23805513024365,51.84684686103108,70.23444298171731,61.522153585924265
52.62561329001925,50.097781989952864,42.10904382025703,82.32346196740447,50.12893856034585
51.93589911367545,57.474935486442135,24.478593727241556,49.333995163564,22.222049567483438
58.50897962167972,63.592004831706525,55.02730573036738,70.40685423621154,58.55781326530713
48.62628211600603,39.43736932756491,43.05448775679447,91.03718064401073,45.3260122134743
53.904648499288896,83.92380312129022,56.02414428084451,63.45099984153028,61.223619456160655
48.96778247067504,59.81585199746736,37.81109559116897,52.964949908547496,39.60905218085038
52.653623493996285,64.25891831407083,48.44861475960465,106.05918910945036,33.28509588361947
44.17241342388418,51.344933404091954,18.849674663859833,46.56509396707403,76.24223736380324
25.61182841723571,40.09683660949466,33.99740963687491,73.11781256763174,70.17666369000851
48.65720837813696,50.93955171787844,24.72408001322474,55.834473233263864,54.881567443142984
64.2274813609994,63.288062814503824,35.5025937995393,51.26331522284896,62.879807578036285
59.26215402241593,70.1014321913054,45.66174087407374,84.83314165406519,69.58746399762303
59.653974845911705,62.426873109040805,32.74503894815025,65.88928176674924,54.816585396217455
62.36130721806218,65.20086024362925,50.36610512366538,78.11772930839396,33.24688680876018
50.88657590961437,54.94460437977935,29.720648277399864,24.897085577496114,60.390447726084545
51.973157074055955,67.44372849368142,50.62283936379974,80.0623956392412,73.03999026175015
43.8234810456565,82.24249299578861,55.717085990488435,55.58808176367334,65.6772648785525
46.8392714397295,70.57184163658481,52.162313621091826,32.42296097683463,56.067469063963955
56.15771149771142,72.1431283237941,35.86973137804273,107.69479109574351,65.1752388079571
62.038844371688164,64.41024598959946,14.494556824670283,82.02027052989254,50.98159125782146
48.60553724319001,37.45267395600597,46.98600396084817,74.54554825359196,73.79515387580601
45.498107351485885,44.330002040531355,38.49718342341635,94.9883769947973,79.24925044881672
50.005279588565976,66.82313700995765,28.25928471847176,74.95138562777072,31.66871405109336
56.01206748929115,59.83591422059871,33.32465122155507,54.02771979712788,75.08681958761427
35.56145183866458,66.59764329709242,57.21310379733762,66.50064779035246,95.27111892642799
27.03819046862762,85.1463512676611,26.351917592678145,56.432675736158956,64.46059003791123
44.494631505084165,70.89053998844001,45.619710107454544,59.99294214350581,72.70763128858282
37.79287574085841,78.88329308614232,42.61549810764885,44.845926682815175,43.35226243426157
44.91859802352689,61.42022084206095,35.711348024041214,50.599588483993614,45.933276930458895
48.52219681182528,47.891764837733405,47.73439224775656,87.89171065337351,51.22882692893969
45.467515909769865,59.132007611784886,59.586943106786386,76.64150877606495,47.7559123075967
64.52467534470745,47.92872279421293,36.44834195336562,59.939738949369826,31.387169695872196
53.2674476460232,83.37442435158673,37.081828623074784,49.4393627107373,51.892095144551384
53.004743596108284,71.85586614803205,47.4647788598824,61.89206042384134,70.05489490764839
56.22207144043402,67.8076874494242,51.018913857220014,36.32300394065862,31.626571890875304
38.61166882219231,78.53914803342155,38.46751351421638,72.53261198848705,58.22437399078325
60.391117874202685,29.69915378215162,36.33551516687622,88.9094296398513,57.67211093682603
49.2423571346454,68.82206927013989,13.388241751362877,117.33945320118046,49.576316282176165
56.70480617241213,40.34031323543441,30.66389305160136,47.93482554871763,63.937457943606155
39.28142766959844,59.891164523015085,26.328259935189394,88.07604891901218,62.247866521559615
34.46241233983936,55.32438611299178,48.21549995574269,55.85577108604248,48.296208754309525
58.17889658025029,69.92604918145422,37.073164616789896,47.43087419897975,74.09603114914424
53.76409526097517,63.42280933441433,36.60374073353286,47.422037422880464,65.09098768379084
40.9794844564249,80.17675760417683,39.89132483652423,72.81471452853934,83.32255211689537
41.303369187253054,50.9715425860108,29.5578823584952,51.38412752613461,53.804285388019295
61.254347844147695,70.63671584449926,58.63896624026505,57.8630845741303,49.20823861007501
38.10588107132672,62.43334825348248,55.57832694035933,61.19197338525476,51.24761104962299
66.42672953255963,35.470645948926716,59.41728139657225,55.20064320202179,76.20970379379597
40.99379265352131,46.22075312215451,48.2010067748667,53.74830894601708,52.32345340206086
56.38391925608383,57.75182949716748,39.64626261973675,21.416804749630494,53.42241181388721
46.71381524251015,76.68438674837591,59.376751636082616,71.73906580223738,90.29751621577431
56.03187431082343,66.95584586335671,31.828397969044246,71.35342979116903,30.79938509994457
44.558859978858074,42.487487641789286,29.54549225160385,54.05310300528976,61.422762285604094
48.37207093927706,57.89525657929261,32.78186182276169,77.20768540776743,53.893796544771384
50.40919175395721,90.26709673189545,46.27445520297158,97.93815064131373,50.48903876978089
39.978125442185274,61.66835002261287,30.854737679347927,70.47159665668568,37.83947267423552
57.408243454201255,55.090116373914064,38.13552414138402,96.60515558312456,43.049450800348076
44.867864335284146,67.3760946113433,20.777736473382685,114.7626384085424,47.654367451683186
47.714000846599816,71.45089619372955,45.77317198513893,120.61049378240547,63.923329225879066
40.056506253914876,53.15747478779912,21.79475959380269,46.23527826979998,70.34394002669077
24.376663412046895,67.53862161557156,28.814067341615655,46.33873987162659,22.981429289527078
48.08972237399831,55.06665754993786,54.606005618759724,61.111400065485775,33.371830794308345
74.12615421612915,70.78991402744157,54.16381980383332,72.57430402519681,64.86199950120775
57.84604287898024,62.54539736956926,44.491757074557974,101.73303999687161,66.3806654811423
49.80739620265605,67.22951740579339,43.307962980822765,82.5448244218191,28.65412367396751
47.37109170791732,48.61224680748744,33.628484234148885,45.93425740655,70.73719672721955
50.22465892812046,47.68070423890711,30.725156035093583,57.76685183051343,54.748514914020134
55.4711911517521,74.18245956989092,35.65309962691144,69.15999584068972,68.44729425906813
38.19187184691155,58.80905427921759,21.836149906452185,40.2168004370901,39.66873209603529
61.143216946688725,64.27552113149042,43.02938265944396,70.27336915081828,29.979573011685453
57.15381315441244,55.404068593702206,40.58597349770092,46.23128817881509,49.44423417898391
57.18185725707934,73.48090161020465,28.7989447994768,36.985577328852564,50.24303914870253
54.38475738809727,50.88285029955513,58.82418302609629,51.06029441060771,49.236797408648826
50.1961665769399,57.96598140148676,47.282964523444576,78.22042109784671,47.976448521194754
56.7286123596682,71.78989219054698,48.30210164810628,78.08231421973039,85.4720058674898
55.91814133741378,77.59451548746398,34.15192088753002,71.9330783337488,24.403482577458817
46.45959289058976,52.14361063459975,39.98403906368412,89.83227321081755,39.79226708833868
44.26398227103099,89.39525972933825,47.528472042249064,87.7116646842687,47.46549342331464
51.01856295261987,64.69862540540424,41.833388405202825,74.08762684140555,55.431731177396316
65.49020151495188,44.35607607286894,59.22280941723846,71.32763700051409,67.79825018681741
37.60892924346099,65.53578072884952,37.55454916699899,72.59093410440192,70.57651391696746
35.324747342475604,54.255011782748134,33.94527361316667,67.04709640125836,74.37742500603792
51.647608412365166,66.51102730774765,47.61103451765711,26.513145467446478,63.666177108614654
50.50887701856018,59.35715628509493,24.824232732561853,92.7096968963964,23.8596250874888
51.73341664370408,61.11410535285217,51.091563187697346,77.95045663787353,25.041378346397682
52.439531979085004,46.32609935120781,24.391458392896205,45.67345108345878,75.65121949905482
47.76797745365195,74.8509184607454,47.663015992702604,98.55633238544874,74.4872773182502
64.89863438602082,42.65808949273452,32.22071734992805,58.20040263574459,66.44837931300938
33.99096021523484,43.36852656892508,45.71900976380072,67.84461994682755,40.23514262043296
41.71502975219754,65.5104052372123,50.88811535273221,90.47151191136507,49.19461383806022
48.96745239850953,84.04266370766955,41.841054346047024,74.40278716779177,47.820439873344085
33.568111888458326,54.71110354403389,25.604548580311842,96.70751683831799,36.55483611397369
48.241455955679285,70.51458484055948,29.238697065914177,62.957970019144206,59.66287541077466
66.61470165728018,76.10010265295318,31.25609030759461,103.82346422560671,93.79845366330943
50.20886488295962,72.22026655941104,17.259917276826712,54.443942003349555,46.07871120804343
52.30700905718683,55.33187566239478,53.52973430478315,96.35244658619236,78.34193739572399
37.3983523482742,43.634299242088886,41.321291029075944,24.69781562201205,39.06388511251937
43.83638591960523,26.886786514929675,26.373783457732063,47.996158973317,27.340064104868187
46.24803619676063,56.057392508064105,57.46809828950029,75.95932276978638,72.77492336430323
46.82284903243766,77.67131052843263,31.58406279834204,61.99109147713785,51.06134602777952
62.81643795003769,43.13751022857099,43.006869868898455,68.50502760194874,77.88247761000459
55.57691060725124,70.50314771278148,30.096753457645576,70.83301840321423,81.47608215753479
38.88542043062968,45.74771204922192,15.780878160051664,46.18194783745891,49.988656641949106
52.46504778432005,61.59108864580257,23.62671329378487,47.68140770254866,79.17429226281911
54.98221748496785,70.61687421232527,34.618114829602824,74.64244097616842,39.23101202365865
61.40149038521267,50.10756844742358,50.779562454472575,56.6733409635644,38.94761562740983
65.80540686568374,62.55727021045371,44.15839776183094,96.82067717922337,74.30093972649966
39.84905808172131,53.77362994912007,41.68246151405494,66.1610568913443,27.139468303783595
41.89142488789662,70.57722988407265,15.879668527061419,84.37502486213661,54.971940335898786
37.42422141085384,63.52975752726956,55.24103377216114,78.85703338614215,77.49376199035217
47.659801408930186,60.84761511643901,42.68415635794667,57.976778856546275,78.70222926304585
54.663583744463345,83.37524940212967,38.56698796129408,30.39342426095255,47.21197961171208
59.87334516589102,69.93459213552453,53.589077319866746,93.69882735242095,73.16615052150954
49.24048976357477,49.64472200810566,54.969960682819284,50.42181846605715,34.78724031772617
46.80152476745156,58.71204148803357,53.855082971310296,61.92483889042511,42.987345417665296
51.51757992248741,58.86151822380509,37.03496203956055,66.98315116866853,59.14737163801022
41.64857098369977,61.20479358937818,27.95828127058965,68.97976863792638,61.79952003811083
70.89538721694774,97.86763914911242,51.867075005704876,89.23917325078037,36.14091578407627
33.923389728819416,65.56277839066496,23.619346683154994,70.11648115846553,88.52097979681514
51.847405788957246,29.46146144842836,63.36708086397139,67.45291819481339,21.205668946876102
70.2360621922964,51.85801542424552,40.33599454233475,90.36911913090026,55.9756698391944
50.067998445599976,31.01441868756287,27.26938893160499,82.01304743773571,58.52633491008499
48.099609649985055,55.053026144312405,25.217577350120678,55.2885910803869,23.55472602559967
46.42554577189573,30.190346554103574,24.668742111327283,47.05689245042334,78.83432923223211
48.19608318237592,46.92614293397358,41.68435488065012,53.52600449600161,41.671424826902765
63.728484746765304,37.1891770554882,39.92329215928255,69.01560499623571,56.77219339971733
27.88138088670493,65.76240266951217,25.168933917889685,45.078924496591554,60.904689358121296
65.33433701296326,60.00809043943318,35.72253056132918,71.81506094324936,28.82335675332705
35.76042847549855,64.54443461248097,23.58477536690389,67.41603380419318,35.701510858623024
47.333476707655855,58.43172917147211,47.07162167133007,19.149619353788758,83.1345008905921
45.707555797013384,39.085533746933734,39.34488080664744,41.8764962746541,53.815030435972055
55.8855326977072,67.70282053882103,35.459169928990626,12.284995126316929,6.452965273871989
34.01875648116253,88.83336840404179,24.542671239189673,63.12193877911381,49.565410298862005
54.62172666081943,66.1381886790982,36.39813279732682,91.48027290692,54.40776596127595
70.24309623286852,53.61113101023651,35.02326542384408,32.186840891439914,58.948671664682415
36.368259954071895,38.57899235841832,43.81272041451516,43.554263604132714,19.020200749625616
51.89706167610396,46.37899543860052,42.00421573740353,66.72524265453637,54.4724448174782
43.38017822203391,66.79559484858089,49.50472122495211,48.72493942293145,40.012262653013856
54.25887206193036,76.09677040199063,34.18508147793925,48.62654465866416,58.97862177422439
50.19147777415752,63.91299262082964,17.675061973642066,80.83188212346319,64.11404808343876
43.5851309095569,71.99830934558975,51.89311451917648,60.102091108541586,62.19989433207635
54.87872284871074,70.61517366040864,28.767609843421834,40.26550225204037,80.27151861360497
68.04348109786743,67.59801587078877,26.716995363816935,28.245682198857985,94.43026241673013
48.09096208272701,50.12289607108116,39.482601458634974,114.16815540127462,34.59513665265207
57.19757942148182,62.60885267962729,43.6272461554542,92.56618109125341,48.12435369744225
37.06727042128836,47.27433294176792,33.62996313142381,60.967333078759665,68.37511138334682
40.43563623181991,60.261434294371526,33.53568782238248,71.75716023327874,52.717669944769504
54.72406277880377,64.96295296600368,35.30768418681334,60.229378758060236,5.989851180986122
64.84116028535965,85.18175711080282,56.99848421191772,80.20913461582502,51.53415920917291
53.5561334878566,40.35402038448552,39.967862949302415,52.91571264564239,77.21464577431531
46.86941969476845,67.22261446486958,28.384445926458447,59.13653567046353,29.894654038126397
49.99291405423354,82.21854887435393,28.50659971716439,79.10801680388994,58.96908123898136
37.495922660302824,71.38271648758194,36.989389845011566,99.07718208892814,20.667493607224642
56.045153263553665,72.49418164237562,42.85429520833609,84.8283018932421,70.66053355418751
58.82333062323409,68.81542352801718,45.807761943594286,94.67827755181855,59.348157061367466
45.4790966716692,79.47501734663125,41.489903246166584,63.75165324977642,44.774491986051515
45.299578522404985,43.68782747831448,29.897519788994934,57.539791852461136,47.47690843777618
52.658782296520485,39.2111000104463,34.91270440527061,31.23237721836152,28.016774718087092
45.63280263959405,59.90498789302116,48.80689458237549,71.44396714682567,73.13737719161176
49.338673853741774,27.582568446424354,26.246896474562853,77.58094062712881,40.611685748370874
70.99721789166516,78.45968706267017,34.410959283070454,63.99989208545588,64.00537784249997
47.52974299254004,78.31072793243162,47.16955429457623,54.46597347800531,37.68561327022026
46.41659847978778,53.4997416737321,50.503377119622115,94.86806879686264,94.57124979683806
43.52458194364841,54.43844105009236,37.68501554690341,82.63608554393308,83.0739652899574
57.441919714999365,58.91478787273993,35.06551827315021,96.25650901038023,92.32740307863364
48.18775826781897,60.7803097565943,24.13458470267512,50.92841809967591,94.42952613204963
43.506269616785744,61.90760878791428,46.307679072725136,55.83531746903954,43.578624524629674
63.21304032273012,68.37348160317455,55.82535622176147,94.06354486503193,39.08563716043094
64.19603004513637,57.41060470487283,70.78184870319629,69.05305840488418,91.47042137072222
43.99576434261295,74.1478995521669,44.63735420221656,58.6179177664289,52.46072250339435
31.33460048639384,66.68921665687955,39.38944418027223,60.009699524743205,69.99792288003854
60.07513689836922,50.89554831191047,28.962272642189113,69.77838947731392,43.827736919091706
43.15370174239996,80.02669001706147,17.453717035082207,90.0590363167082,44.12380434977258
57.90625599162769,39.6261452081627,42.123510996878,66.78974295816823,69.93924997243016
30.298961822881644,58.61751283767785,68.20406944185163,85.81065660355556,19.5422718922375
58.92597338299309,74.50376101613202,55.24974675588295,79.34755553692096,69.09714954170337
37.88828070719219,49.15390342631783,53.39877122936558,52.43321919638052,64.44052839608244
57.307641190665244,64.64333470150727,42.94723380469499,52.41741264025754,45.457220523701416
50.142730678364344,68.15009395498572,44.31427792336387,60.994668161370434,55.43529842901602
40.460605806033556,47.09214198028141,10.91503218066427,43.26324690675463,58.255381581210806
45.929636870732196,58.91283420608947,49.150126969167964,59.717222884012145,59.266497739544654
56.86318456956701,57.65244254686185,33.04791316509021,100.26866833462769,67.4225750435396
51.05894453115234,51.72393222251561,31.579271840849355,69.3721932834526,40.3303151690768
55.844129804724844,94.52512278076162,36.12091656341671,54.67094667825093,103.5590613596959
69.76440584515485,48.55340469831786,35.71594612658782,108.31489303640956,51.29930713601777
34.357583882889486,75.07395441101825,31.38837289634005,51.38765360547592,52.647504179229905
66.17212574968624,54.10798474678287,40.16646486611171,50.76234066389224,90.00440683995336
51.04355937523213,43.700457166720774,33.30066884550336,94.58971363613398,22.07715165537902
41.01215951676872,61.54221364732604,41.20387546907375,83.2263611920064,89.81661245960126
36.696863742610105,69.7364007658125,22.153866225399604,67.39882294947228,56.68228194509519
48.10879609222967,73.80764362598518,37.43130675241579,86.63817799978322,45.45682378743223
59.2165011192446,83.43397665982604,26.844452923764987,76.01200002458334,34.846257882533294
48.724508796224654,104.1786943490265,32.30260817802561,46.27615168522348,32.15616900882431
65.11154930247348,63.757713056333955,41.720786116402365,22.048305859713878,48.847175821707594
35.48824309948441,50.05361739261918,20.752028622940504,58.653096965854196,60.003698986640984
49.87911052153945,66.79311490192337,30.131111472734354,91.69849671796558,66.20493771051783
37.47606555586881,56.006805743902625,46.82757261803601,61.4305982330677,59.78829128638094
53.63631882624968,73.88949194778345,23.04186589761039,79.20194396698489,45.81625953005723
58.868873900973,40.542535554514174,61.33440568334569,73.68970896890134,79.11122458442438
45.792382063189464,95.52501813600657,54.452895473567764,36.129994107712015,103.12845593477334
23.95786143372866,72.8407214216327,34.06567498657265,61.87208612587367,81.90324974869111
51.98948146796494,34.73993973305753,30.55348374657924,77.17758660893156,48.53276036146485
54.367385517335094,49.364566465275416,42.42327884002578,54.257074889912666,64.03741720152418
54.042947549616976,72.24121566170908,22.630452915674084,62.74923685944096,65.1911470434714
62.35782191822154,77.64516084257181,15.974287302010808,77.83494184194222,83.86617536361382
39.28946320350951,40.91643559152055,34.4879785113692,71.4525999828596,48.91274618848594
56.802161054504495,70.69538775649423,38.3914148019737,90.9381948184943,37.6314861813421
61.92507512477975,30.78990191007115,41.133126692242364,77.67341826326958,75.4093232470161
32.21412415993483,58.65996201793431,32.62311260658539,50.88300003195966,62.31478770974073
53.19651825918977,76.68070263154809,55.28736075369937,60.44906572140928,35.042296361738686
44.958201689923285,51.7272640484553,22.0583240981934,70.40592568452554,67.70032586226873
49.18477326898354,37.3961655129298,26.340854380502815,96.76830153028084,88.08859830271157
53.476764835383364,62.19322194566339,45.83963147373774,60.52948739435388,42.51232830643357
45.12771435886448,50.92921700046783,26.060231372354306,35.34862395203944,38.96197147550639
43.24291920838388,69.44337549098753,25.596154573632198,78.81133806982376,55.541147530550354
50.34152417488025,46.7201035167291,41.48025750648596,54.88803503312002,67.24539090171244
39.12754061137197,48.41044665520349,27.357728556207622,44.29397360850063,53.6515600282433
39.141748711148146,29.684965186856346,38.40298686495175,70.37606025651677,75.41965496436237
56.79373282956503,62.549170665772245,31.601721284106922,89.45735283616607,59.69273123394123
38.51205964841344,57.58642592585102,29.660035559527124,58.52238920677962,73.2097660641213
56.66312500909212,42.17422993889893,14.772335303860714,79.9314777436526,42.02515516786689
54.62591292853951,62.90698070650638,41.67475783385605,83.63827326084865,32.90101118070754
32.741932712094034,75.40605450966208,25.033720094644856,85.83592987333257,48.87939354051574
43.22435347664345,56.76648084871575,37.98109355763376,55.354553807627966,30.7639599304902
61.94109403047372,64.0225042473296,33.85474121981722,47.57835884133229,62.36784053983211
40.18834468860318,64.09966874377746,37.521903295601405,50.304937900828094,18.699329706065456
45.355957376906126,41.93505259231559,38.20389551184087,85.8194934424494,46.85091013625258
54.62060893251896,90.84878731061394,42.32353901101916,83.34786309341624,49.85276607198246
57.83390509282596,52.937252548165745,31.266888382102685,50.85698798599331,36.16054334891442
47.48461113955504,69.84174302790406,54.912357751280425,112.65288052687272,49.48563360075219
44.02489805308358,71.53822915843574,17.83119926973308,48.47272066825669,55.07688845261166
64.22369861698508,57.90607309326372,37.28090657767325,89.98928169401452,77.84619028802624
67.3889966379758,69.10192537589452,50.03477171693041,100.39330878410422,36.26675298931076
59.788580507817954,63.68728832724584,45.72127063603125,72.19515211986729,61.43207124113364
50.85318142565024,38.73540364158891,28.301973081656836,54.60552312838338,65.00365801942912
41.91734278359074,55.01590948124868,30.301054084143715,55.04243945103307,54.61896607893476
41.695555934434346,50.811736464689076,27.918489288080753,64.75819599274251,46.03524946850101
55.22514105265758,53.073824379808094,47.19073156797267,91.61741556136067,34.49814643784812
